선수명,포지션,수비 승리 기여도,년도,팀명,경기,선발경기,수비이닝,실책,견제사,풋아웃,어시스트,병살,수비율,포일,도루허용,도루저지,도루저지율
강백호,우익수,-0.163,2023,KT,23,20,159,1,0,33,1,0,0.971,0,0,0,-
알포드,중견수,-0.245,2023,KT,1,1,5,0,0,0,0,0,-,0,0,0,-
이상호,1루수,-0.253,2023,KT,17,0,29 1/3,0,0,22,2,1,1.0,0,0,0,-
정준영,중견수,-0.257,2023,KT,11,2,53 2/3,1,0,20,0,0,0.952,0,0,0,-
안치영,우익수,-0.296,2023,KT,57,31,300,2,0,53,2,0,0.965,0,0,0,-
조용호,우익수,-0.463,2023,KT,49,37,312,1,0,56,2,0,0.983,0,0,0,-
문상철,1루수,-0.558,2023,KT,27,13,131,1,0,120,9,10,0.992,0,0,0,-
송민섭,좌익수,,2023,KT,5,0,4,0,0,1,0,0,1.000,0,0,0,-
이상호,우익수,,2023,KT,2,0,2,0,0,0,0,0,-,0,0,0,-
류현인,유격수,,2023,KT,2,0,3,0,0,2,2,1,1.000,0,0,0,-
박민석,2루수,,2023,KT,2,0,2,0,0,0,1,0,1.000,0,0,0,-
문상철,3루수,,2023,KT,1,0,1,0,0,0,0,0,-,0,0,0,-
