선수명,포지션,수비 승리 기여도,년도,팀명,경기,선발경기,수비이닝,실책,견제사,풋아웃,어시스트,병살,수비율,포일,도루허용,도루저지,도루저지율
문찬종,3루수,,2020,키움,2,0,4,0,0,0,0,0,-,0,0,0,-
김병휘,2루수,,2020,키움,1,0,1,0,0,0,1,0,1.000,0,0,0,-
김은성,1루수,,2020,키움,1,0,1,0,0,0,0,0,-,0,0,0,-
김혜성,우익수,,2020,키움,1,0,1,0,0,0,0,0,-,0,0,0,-
모터,1루수,,2020,키움,1,0,1,0,0,0,0,0,-,0,0,0,-
문찬종,유격수,,2020,키움,1,0,1,0,0,0,0,0,-,0,0,0,-
박관진,투수,,2020,키움,1,0,1/3,0,0,0,0,0,-,0,0,0,-
박주홍,우익수,,2020,키움,1,0,1,0,0,0,0,0,-,0,0,0,-
송우현,좌익수,,2020,키움,1,0,1,0,0,0,0,0,-,0,0,0,-
임지열,우익수,,2020,키움,1,0,1,0,0,0,0,0,-,0,0,0,-
정대현,투수,,2020,키움,1,1,2 2/3,0,0,0,0,0,-,0,0,0,-
차재용,투수,,2020,키움,1,0,1,0,0,0,0,0,-,0,0,0,-
