선수명,포지션,수비 승리 기여도,년도,순위,팀명,경기,선발경기,수비이닝,실책,견제사,풋아웃,어시스트,병살,수비율,포일,도루허용,도루저지,도루저지율
최지훈,우익수,-0.015,2023,39,SSG,19,9,87,0,0,23,2,0,1.000,0,0,0,-
한유섬,좌익수,-0.016,2023,48,SSG,11,8,69,1,0,16,0,0,0.941,0,0,0,-
최상민,좌익수,-0.02,2023,57,SSG,5,1,11 1/3,0,0,0,0,0,-,0,0,0,-
김정민,우익수,-0.022,2023,57,SSG,5,0,8,0,0,2,0,0,1.000,0,0,0,-
안상현,2루수,-0.026,2023,18,SSG,45,14,169,2,0,38,54,15,0.979,0,0,0,-
강진성,1루수,-0.04,2023,23,SSG,31,27,221 1/3,1,0,221,15,24,0.996,0,0,0,-
하재훈,중견수,-0.069,2023,69,SSG,1,1,7,0,0,0,0,0,-,0,0,0,-
안상현,3루수,-0.07,2023,69,SSG,1,0,3,0,0,0,1,0,1.000,0,0,0,-
이정범,좌익수,-0.079,2023,60,SSG,3,2,7 1/3,0,0,2,1,0,1.000,0,0,0,-
최경모,2루수,-0.086,2023,50,SSG,10,1,21,2,0,9,7,4,0.889,0,0,0,-
김강민,우익수,-0.097,2023,59,SSG,4,1,13 2/3,0,0,3,0,0,1.000,0,0,0,-
강진성,좌익수,-0.098,2023,52,SSG,8,4,33,0,0,7,0,0,1.000,0,0,0,-
에레디아,좌익수,-0.138,2023,5,SSG,101,97,843 2/3,5,0,201,10,1,0.977,0,0,0,-
최지훈,좌익수,-0.151,2023,69,SSG,1,1,8,0,0,1,0,0,1.000,0,0,0,-
최항,3루수,-0.16,2023,60,SSG,3,2,15,2,0,3,2,0,0.714,0,0,0,-
오태곤,우익수,-0.18,2023,35,SSG,23,14,124,2,0,26,2,0,0.933,0,0,0,-
최경모,3루수,-0.202,2023,46,SSG,12,3,48,3,0,4,8,1,0.800,0,0,0,-
오태곤,중견수,-0.205,2023,46,SSG,12,7,56 1/3,1,0,16,0,0,0.941,0,0,0,-
이흥련,포수,-0.21,2023,42,SSG,16,4,55,1,0,45,2,1,0.979,1,11,0,0.0
최항,1루수,-0.232,2023,54,SSG,7,4,32 1/3,2,0,28,1,6,0.935,0,0,0,-
오태곤,1루수,-0.247,2023,6,SSG,80,40,433 2/3,2,0,413,37,59,0.996,0,0,0,-
전의산,1루수,-0.299,2023,18,SSG,45,37,296,4,0,268,20,27,0.986,0,0,0,-
최지훈,중견수,-0.3,2023,4,SSG,109,100,871 2/3,3,0,225,3,1,0.987,0,0,0,-
김성현,3루수,-0.311,2023,29,SSG,26,21,185 2/3,4,0,14,32,7,0.92,0,0,0,-
김찬형,3루수,-0.338,2023,31,SSG,25,6,100,3,0,5,14,3,0.864,0,0,0,-
최주환,2루수,-0.355,2023,8,SSG,78,69,540 2/3,7,0,131,168,55,0.977,0,0,0,-
추신수,우익수,-0.442,2023,31,SSG,25,24,187 1/3,0,0,42,1,0,1.000,0,0,0,-
최주환,1루수,-0.568,2023,17,SSG,47,34,293,2,0,265,27,30,0.993,0,0,0,-
최정,3루수,-0.708,2023,3,SSG,114,112,934 1/3,13,0,70,175,24,0.95,0,0,0,-
한유섬,우익수,-1.639,2023,7,SSG,79,68,593 2/3,3,0,106,5,1,0.974,0,0,0,-
김정민,좌익수,,2023,69,SSG,1,0,1,0,0,0,0,0,-,0,0,0,-
최항,2루수,,2023,69,SSG,1,0,1,0,0,0,0,0,-,0,0,0,-
최준우,3루수,,2023,69,SSG,1,0,1,0,0,0,1,0,1.000,0,0,0,-
