선수명,포지션,수비 승리 기여도,년도,순위,팀명,경기,선발경기,수비이닝,실책,견제사,풋아웃,어시스트,병살,수비율,포일,도루허용,도루저지,도루저지율
정근우,1루수,-0.002,2020,75,LG,1,0,2,0,0,0,0,0,-,0,0,0,-
손호영,2루수,-0.005,2020,75,LG,1,0,3,0,0,0,0,0,-,0,0,0,-
김호은,1루수,-0.030,2020,35,LG,24,14,102 1/3,1,0,93,4,12,0.990,0,0,0,-
구본혁,3루수,-0.037,2020,16,LG,52,9,157 2/3,3,0,7,38,8,0.938,0,0,0,-
장준원,2루수,-0.056,2020,69,LG,2,0,6,1,0,0,1,0,0.500,0,0,0,-
홍창기,우익수,-0.059,2020,26,LG,33,22,210 1/3,0,0,46,1,0,1.000,0,0,0,-
전민수,우익수,-0.063,2020,75,LG,1,1,8,1,0,1,0,0,0.500,0,0,0,-
김용의,우익수,-0.071,2020,62,LG,3,0,6,0,0,2,0,0,1.000,0,0,0,-
백승현,유격수,-0.075,2020,49,LG,6,1,14,0,0,2,3,0,1.000,0,0,0,-
김용의,중견수,-0.085,2020,62,LG,3,0,4,0,0,0,0,0,-,0,0,0,-
이성우,포수,-0.111,2020,12,LG,68,20,236,1,0,198,12,1,0.995,1,23,5,17.9
박재욱,포수,-0.115,2020,42,LG,15,1,47,0,0,38,4,1,1.000,1,2,1,33.3
이재원,우익수,-0.134,2020,45,LG,11,5,43,1,0,10,0,0,0.909,0,0,0,-
유강남,포수,-0.144,2020,2,LG,134,123,1009 2/3,2,0,795,52,8,0.998,7,64,22,25.6
이형종,우익수,-0.146,2020,21,LG,41,34,306,0,0,68,0,0,1.000,0,0,0,-
김현수,1루수,-0.159,2020,52,LG,5,5,33 2/3,0,0,37,2,7,1.000,0,0,0,-
손호영,3루수,-0.247,2020,44,LG,12,8,62,2,0,2,8,0,0.833,0,0,0,-
김민성,3루수,-0.378,2020,7,LG,83,79,640,5,0,45,102,18,0.967,0,0,0,-
양석환,3루수,-0.430,2020,35,LG,24,21,164 1/3,4,0,8,24,3,0.889,0,0,0,-
채은성,우익수,-0.497,2020,6,LG,84,79,678 1/3,2,0,170,4,1,0.989,0,0,0,-
이천웅,중견수,-0.637,2020,9,LG,78,73,620,1,0,143,2,0,0.993,0,0,0,-
라모스,1루수,-0.799,2020,5,LG,104,103,827,6,0,799,57,84,0.993,0,0,0,-
정근우,2루수,-0.933,2020,19,LG,45,31,251,9,0,59,81,24,0.940,0,0,0,-
김현수,좌익수,-1.058,2020,4,LG,109,105,902,1,0,209,7,1,0.995,0,0,0,-
손호영,유격수,,2020,69,LG,2,0,4,0,0,0,2,0,1.000,0,0,0,-
백승현,2루수,,2020,75,LG,1,0,1,0,0,0,0,0,-,0,0,0,-
이재원,좌익수,,2020,69,LG,2,0,2,0,0,0,0,0,-,0,0,0,-
김호은,우익수,,2020,75,LG,1,0,1,0,0,1,0,0,1.000,0,0,0,-
최재원,좌익수,,2020,75,LG,1,0,1,0,0,0,0,0,-,0,0,0,-
홍창기,1루수,,2020,75,LG,1,0,1,0,0,1,0,0,1.000,0,0,0,-
이재원,중견수,,2020,75,LG,1,0,1,0,0,0,0,0,-,0,0,0,-
김용의,좌익수,,2020,75,LG,1,0,1,0,0,0,0,0,-,0,0,0,-
이천웅,좌익수,,2020,75,LG,1,0,1,0,0,0,0,0,-,0,0,0,-
한석현,좌익수,,2020,75,LG,1,0,1,0,0,0,0,0,-,0,0,0,-
김호은,중견수,,2020,75,LG,1,0,1,0,0,0,0,0,-,0,0,0,-
최재원,1루수,,2020,69,LG,2,0,2,0,0,1,0,0,1.000,0,0,0,-
박지규,2루수,,2020,62,LG,3,0,4,0,0,3,2,1,1.000,0,0,0,-
