선수명,포지션,수비 승리 기여도,년도,팀명,경기,선발경기,수비이닝,실책,견제사,풋아웃,어시스트,병살,수비율,포일,도루허용,도루저지,도루저지율
전민재,유격수,-0.01,2023,두산,3,2,16,0,0,7,3,2,1.000,0,0,0,-
신성현,우익수,-0.019,2023,두산,1,1,8,0,0,1,0,0,1.000,0,0,0,-
신성현,우익수,-0.019,2023,두산,1,1,8,0,0,1,0,0,1.000,0,0,0,-
권민석,유격수,-0.025,2023,두산,1,0,2 1/3,0,0,0,0,0,-,0,0,0,-
권민석,유격수,-0.025,2023,두산,1,0,2 1/3,0,0,0,0,0,-,0,0,0,-
서예일,2루수,-0.027,2023,두산,2,2,13,1,0,2,4,1,0.857,0,0,0,-
서예일,2루수,-0.027,2023,두산,2,2,13,1,0,2,4,1,0.857,0,0,0,-
김대한,중견수,-0.049,2023,두산,1,0,6,0,0,2,0,0,1.000,0,0,0,-
김대한,중견수,-0.049,2023,두산,1,0,6,0,0,2,0,0,1.000,0,0,0,-
박지훈,유격수,-0.054,2023,두산,2,0,4,0,0,0,0,0,-,0,0,0,-
박지훈,유격수,-0.054,2023,두산,2,0,4,0,0,0,0,0,-,0,0,0,-
박준영,2루수,-0.073,2023,두산,1,0,3,0,0,1,1,0,1.000,0,0,0,-
박준영,2루수,-0.073,2023,두산,1,0,3,0,0,1,1,0,1.000,0,0,0,-
김재호,3루수,-0.077,2023,두산,1,0,2,1,0,0,1,0,0.500,0,0,0,-
김재호,3루수,-0.077,2023,두산,1,0,2,1,0,0,1,0,0.500,0,0,0,-
홍성호,좌익수,-0.082,2023,두산,3,3,22,0,0,7,0,0,1.000,0,0,0,-
홍성호,좌익수,-0.082,2023,두산,3,3,22,0,0,7,0,0,1.000,0,0,0,-
양석환,1루수,-0.122,2023,두산,111,111,920 2/3,10,0,785,64,69,0.988,0,0,0,-
강승호,1루수,-0.129,2023,두산,42,24,240 1/3,3,0,209,17,16,0.987,0,0,0,-
박계범,유격수,-0.153,2023,두산,48,27,267 1/3,8,0,38,75,9,0.934,0,0,0,-
장승현,포수,-0.182,2023,두산,75,37,390 1/3,2,1,312,29,2,0.994,5,21,11,34.4
로하스,우익수,-0.67,2023,두산,31,30,230,2,0,47,1,0,0.960,0,0,0,-
김재환,좌익수,-0.749,2023,두산,58,55,440,1,0,114,3,0,0.992,0,0,0,-
김대한,우익수,-0.88,2023,두산,30,21,183,3,0,33,1,1,0.919,0,0,0,-
로하스,좌익수,-1.079,2023,두산,69,63,508,0,0,112,3,1,1.000,0,0,0,-
신성현,중견수,,2023,두산,1,0,2,0,0,1,0,0,1.000,0,0,0,-
신성현,중견수,,2023,두산,1,0,2,0,0,1,0,0,1.000,0,0,0,-
권민석,2루수,,2023,두산,1,0,1 2/3,0,0,0,0,0,-,0,0,0,-
권민석,2루수,,2023,두산,1,0,1 2/3,0,0,0,0,0,-,0,0,0,-
